areaCode,areaName,areaType,date,cumPeopleVaccinatedCompleteByPublishDate,cumPeopleVaccinatedCompleteByVaccinationDate,cumPeopleVaccinatedFirstDoseByPublishDate,cumPeopleVaccinatedFirstDoseByVaccinationDate
S92000003,Scotland,nation,2022-01-25,,4116597,4407738,4399307
S92000003,Scotland,nation,2022-01-24,,4113764,4406999,4398697
S92000003,Scotland,nation,2022-01-23,,4110039,4406439,4398246
S92000003,Scotland,nation,2022-01-22,,4107135,4405821,4397718
S92000003,Scotland,nation,2022-01-21,,4104058,4405059,4397092
S92000003,Scotland,nation,2022-01-20,,4101392,4404268,4396428
S92000003,Scotland,nation,2022-01-19,,4099277,4402666,4395655
S92000003,Scotland,nation,2022-01-18,,4097274,4401876,4394922
S92000003,Scotland,nation,2022-01-17,,4095079,4401034,4394084
S92000003,Scotland,nation,2022-01-16,,4092480,4400229,4393358
S92000003,Scotland,nation,2022-01-15,,4082322,4398881,4392368
S92000003,Scotland,nation,2022-01-14,,4069982,4397912,4391568
S92000003,Scotland,nation,2022-01-13,,4066418,4396802,4390596
S92000003,Scotland,nation,2022-01-12,,4063269,4395793,4389646
S92000003,Scotland,nation,2022-01-11,,4060557,4394756,4388699
S92000003,Scotland,nation,2022-01-10,,4057550,4393689,4387752
S92000003,Scotland,nation,2022-01-09,,4054663,4392694,4386896
S92000003,Scotland,nation,2022-01-08,,4051704,4391558,4385910
S92000003,Scotland,nation,2022-01-07,,4047655,4390076,4384652
S92000003,Scotland,nation,2022-01-06,,4043666,4388543,4383330
S92000003,Scotland,nation,2022-01-05,,4039968,4387192,4382149
S92000003,Scotland,nation,2022-01-04,,4034505,4385227,4380853
S92000003,Scotland,nation,2022-01-03,,4029394,4384343,4379803
S92000003,Scotland,nation,2022-01-02,,4023753,4383212,4378854
S92000003,Scotland,nation,2022-01-01,,4023752,4383212,4378850
S92000003,Scotland,nation,2021-12-31,,4023751,4383209,4378850
S92000003,Scotland,nation,2021-12-30,,4022141,4382665,4378359
S92000003,Scotland,nation,2021-12-29,,4019295,4381226,4377043
S92000003,Scotland,nation,2021-12-28,,4016787,4380108,4376097
S92000003,Scotland,nation,2021-12-27,,4015102,4379460,4375500
S92000003,Scotland,nation,2021-12-26,,4013896,4378172,4375021
S92000003,Scotland,nation,2021-12-25,,4013896,4378172,4375020
S92000003,Scotland,nation,2021-12-24,,4013896,4378172,4375020
S92000003,Scotland,nation,2021-12-23,,4013074,4378172,4374714
S92000003,Scotland,nation,2021-12-22,,4010429,4377002,4373689
S92000003,Scotland,nation,2021-12-21,,4007381,4375588,4372396
S92000003,Scotland,nation,2021-12-20,,4004575,4373917,4370903
S92000003,Scotland,nation,2021-12-19,,4002207,4372129,4369754
S92000003,Scotland,nation,2021-12-18,,3999349,4371171,4368356
S92000003,Scotland,nation,2021-12-17,,3996409,4369398,4366864
S92000003,Scotland,nation,2021-12-16,,3993974,4367798,4365683
S92000003,Scotland,nation,2021-12-15,,3991800,4366439,4364502
S92000003,Scotland,nation,2021-12-14,,3989113,4364802,4363070
S92000003,Scotland,nation,2021-12-13,,3986420,4363074,4361670
S92000003,Scotland,nation,2021-12-12,,3984348,4364519,4360316
S92000003,Scotland,nation,2021-12-11,,3981466,4362468,4358703
S92000003,Scotland,nation,2021-12-10,,3979260,4361197,4357690
S92000003,Scotland,nation,2021-12-09,,3977385,4359959,4356659
S92000003,Scotland,nation,2021-12-08,,3975531,4358725,4355661
S92000003,Scotland,nation,2021-12-07,,3973696,4357567,4354717
S92000003,Scotland,nation,2021-12-06,,3971742,4355063,4353574
S92000003,Scotland,nation,2021-12-05,,3970297,4354064,4352851
S92000003,Scotland,nation,2021-12-04,,3967765,4352104,4351001
S92000003,Scotland,nation,2021-12-03,,3966314,4351214,4350197
S92000003,Scotland,nation,2021-12-02,,3964639,4350133,4349251
S92000003,Scotland,nation,2021-12-01,,3962940,4349058,4348376
S92000003,Scotland,nation,2021-11-30,,3961188,4347880,4347374
S92000003,Scotland,nation,2021-11-29,,3959628,4346736,4346379
S92000003,Scotland,nation,2021-11-28,,3958459,4345855,4345606
S92000003,Scotland,nation,2021-11-27,,3956472,4344985,4344786
S92000003,Scotland,nation,2021-11-26,,3955407,4344043,4343939
S92000003,Scotland,nation,2021-11-25,,3954242,4343208,4343175
S92000003,Scotland,nation,2021-11-24,,3953021,4342107,4342272
S92000003,Scotland,nation,2021-11-23,,3951859,4341224,4341486
S92000003,Scotland,nation,2021-11-22,,3950547,4340162,4340580
S92000003,Scotland,nation,2021-11-21,,3949473,4339277,4339818
S92000003,Scotland,nation,2021-11-20,,3948293,4338322,4338978
S92000003,Scotland,nation,2021-11-19,,3946926,4337089,4337901
S92000003,Scotland,nation,2021-11-18,,3945639,4335881,4336930
S92000003,Scotland,nation,2021-11-17,,3944140,4334346,4335607
S92000003,Scotland,nation,2021-11-16,,3942504,4332835,4334296
S92000003,Scotland,nation,2021-11-15,,3941176,4331574,4333101
S92000003,Scotland,nation,2021-11-14,,3939911,4330321,4332050
S92000003,Scotland,nation,2021-11-13,,3936688,4327340,4330058
S92000003,Scotland,nation,2021-11-12,,3935173,4326637,4328937
S92000003,Scotland,nation,2021-11-11,,3933827,4325523,4327985
S92000003,Scotland,nation,2021-11-10,,3932582,4326392,4327279
S92000003,Scotland,nation,2021-11-09,,3930776,4325307,4326302
S92000003,Scotland,nation,2021-11-08,,3929436,4324440,4325655
S92000003,Scotland,nation,2021-11-07,,3928226,4323549,4324893
S92000003,Scotland,nation,2021-11-06,,3927023,4322157,4324082
S92000003,Scotland,nation,2021-11-05,,3925502,4321350,4322985
S92000003,Scotland,nation,2021-11-04,,3923824,4319877,4321810
S92000003,Scotland,nation,2021-11-03,,3922636,4318790,4321003
S92000003,Scotland,nation,2021-11-02,,3921486,4321770,4320230
S92000003,Scotland,nation,2021-11-01,,3920084,4320370,4319133
S92000003,Scotland,nation,2021-10-31,,3918258,4318783,4317829
S92000003,Scotland,nation,2021-10-30,,3917122,4317601,4316796
S92000003,Scotland,nation,2021-10-29,,3915345,4315802,4315227
S92000003,Scotland,nation,2021-10-28,,3913915,4314144,4314179
S92000003,Scotland,nation,2021-10-27,,3912162,4312204,4313037
S92000003,Scotland,nation,2021-10-26,,3910231,4311339,4311948
S92000003,Scotland,nation,2021-10-25,,3908352,4309932,4310787
S92000003,Scotland,nation,2021-10-24,,3906583,4308371,4309439
S92000003,Scotland,nation,2021-10-23,,3903617,4305582,4306854
S92000003,Scotland,nation,2021-10-22,,3901938,4302382,4303859
S92000003,Scotland,nation,2021-10-21,,3900027,4299649,4301398
S92000003,Scotland,nation,2021-10-20,,3897941,4297028,4299010
S92000003,Scotland,nation,2021-10-19,,3895826,4294116,4296385
S92000003,Scotland,nation,2021-10-18,,3893841,4291650,4294140
S92000003,Scotland,nation,2021-10-17,,3892156,4289119,4291757
S92000003,Scotland,nation,2021-10-16,,3890084,4286044,4288829
S92000003,Scotland,nation,2021-10-15,,3888277,4282132,4285127
S92000003,Scotland,nation,2021-10-14,,3886284,4278937,4282197
S92000003,Scotland,nation,2021-10-13,,3884071,4275208,4278722
S92000003,Scotland,nation,2021-10-12,,3882371,4270126,4275214
S92000003,Scotland,nation,2021-10-11,,3880185,4265755,4271013
S92000003,Scotland,nation,2021-10-10,,3878528,4261124,4266512
S92000003,Scotland,nation,2021-10-09,,3875746,4253765,4259319
S92000003,Scotland,nation,2021-10-08,,3873810,4246101,4251866
S92000003,Scotland,nation,2021-10-07,,3871495,4240984,4246844
S92000003,Scotland,nation,2021-10-06,,3869067,4235075,4241204
S92000003,Scotland,nation,2021-10-05,,3867059,4229178,4236413
S92000003,Scotland,nation,2021-10-04,,3864690,4223719,4230987
S92000003,Scotland,nation,2021-10-03,,3862239,4217940,4225303
S92000003,Scotland,nation,2021-10-02,,3860313,4208546,4216095
S92000003,Scotland,nation,2021-10-01,,3858269,4199724,4207475
S92000003,Scotland,nation,2021-09-30,,3855689,4194212,4202082
S92000003,Scotland,nation,2021-09-29,,3853343,4189701,4197630
S92000003,Scotland,nation,2021-09-28,3835013,3850787,4186743,4194354
S92000003,Scotland,nation,2021-09-27,3832498,3848330,4184574,4192232
S92000003,Scotland,nation,2021-09-26,3829881,3845742,4181617,4189377
S92000003,Scotland,nation,2021-09-25,3827110,3843001,4176832,4184791
S92000003,Scotland,nation,2021-09-24,3824074,3839987,4172573,4180427
S92000003,Scotland,nation,2021-09-23,3820182,3837595,4168278,4176930
S92000003,Scotland,nation,2021-09-22,3818428,3834727,4166056,4174131
S92000003,Scotland,nation,2021-09-21,3815907,3832424,4163235,4171373
S92000003,Scotland,nation,2021-09-20,3813547,3830301,4160835,4169044
S92000003,Scotland,nation,2021-09-19,3810775,3827799,4157613,4165833
S92000003,Scotland,nation,2021-09-18,3806980,3823949,4155048,4163320
S92000003,Scotland,nation,2021-09-17,3802183,3819007,4151735,4160073
S92000003,Scotland,nation,2021-09-16,3798938,3815999,4150157,4158553
S92000003,Scotland,nation,2021-09-15,3795897,3812908,4148734,4157167
S92000003,Scotland,nation,2021-09-14,3791597,3809443,4146847,4155552
S92000003,Scotland,nation,2021-09-13,3788551,3805844,4144904,4153250
S92000003,Scotland,nation,2021-09-12,3785214,3802507,4142783,4151188
S92000003,Scotland,nation,2021-09-11,3777461,3795287,4140616,4149128
S92000003,Scotland,nation,2021-09-10,3769320,3787456,4137710,4146331
S92000003,Scotland,nation,2021-09-09,3762367,3780903,4135329,4143922
S92000003,Scotland,nation,2021-09-08,3757337,3775694,4133606,4142229
S92000003,Scotland,nation,2021-09-07,3749767,3768031,4130841,4139607
S92000003,Scotland,nation,2021-09-06,3742826,3761164,4128998,4137341
S92000003,Scotland,nation,2021-09-05,3736762,3755102,4126263,4135261
S92000003,Scotland,nation,2021-09-04,3726769,3745449,4121962,4131005
S92000003,Scotland,nation,2021-09-03,3717587,3736069,4117147,4126270
S92000003,Scotland,nation,2021-09-02,3709328,3727929,4114552,4123748
S92000003,Scotland,nation,2021-09-01,3699250,3718169,4111513,4120778
S92000003,Scotland,nation,2021-08-31,3691066,3709840,4108804,4118173
S92000003,Scotland,nation,2021-08-30,3680761,3699258,4106408,4115835
S92000003,Scotland,nation,2021-08-29,3668041,3687058,4103687,4113113
S92000003,Scotland,nation,2021-08-28,3655287,3673965,4101311,4110722
S92000003,Scotland,nation,2021-08-27,3640865,3659382,4098078,4107637
S92000003,Scotland,nation,2021-08-26,3629482,3648287,4095463,4105119
S92000003,Scotland,nation,2021-08-25,3617687,3636793,4092295,4102640
S92000003,Scotland,nation,2021-08-24,3603429,3622134,4088894,4099304
S92000003,Scotland,nation,2021-08-23,3587145,3605417,4085552,4096092
S92000003,Scotland,nation,2021-08-22,3572042,3590089,4082698,4093330
S92000003,Scotland,nation,2021-08-21,3556947,3575755,4079496,4090198
S92000003,Scotland,nation,2021-08-20,3541708,3560120,4075555,4086483
S92000003,Scotland,nation,2021-08-19,3526754,3545456,4071537,4082518
S92000003,Scotland,nation,2021-08-18,3512673,3531331,4068806,4079930
S92000003,Scotland,nation,2021-08-17,3498257,3516920,4065970,4077234
S92000003,Scotland,nation,2021-08-16,3482188,3500518,4061687,4073639
S92000003,Scotland,nation,2021-08-15,3467817,3485795,4058482,4069876
S92000003,Scotland,nation,2021-08-14,3449901,3468671,4054842,4066293
S92000003,Scotland,nation,2021-08-13,3431062,3449410,4050011,4061490
S92000003,Scotland,nation,2021-08-12,3412051,3431051,4044950,4056417
S92000003,Scotland,nation,2021-08-11,3393900,3412371,4039226,4050646
S92000003,Scotland,nation,2021-08-10,3375524,3393813,4034420,4045960
S92000003,Scotland,nation,2021-08-09,3357803,3376087,4029479,4041080
S92000003,Scotland,nation,2021-08-08,3342056,3360205,4026827,4038395
S92000003,Scotland,nation,2021-08-07,3323466,3342173,4024852,4036433
S92000003,Scotland,nation,2021-08-06,3305325,3323927,4022914,4034565
S92000003,Scotland,nation,2021-08-05,3286153,3304560,4020712,4032505
S92000003,Scotland,nation,2021-08-04,3268887,3287914,4018503,4030667
S92000003,Scotland,nation,2021-08-03,3249622,3268660,4016326,4028548
S92000003,Scotland,nation,2021-08-02,3231331,3250038,4014212,4026397
S92000003,Scotland,nation,2021-08-01,3214801,3232848,4012496,4024647
S92000003,Scotland,nation,2021-07-31,3197899,3216753,4011060,4023325
S92000003,Scotland,nation,2021-07-30,3180160,3197793,4009611,4021830
S92000003,Scotland,nation,2021-07-29,3162662,3180314,4007577,4019748
S92000003,Scotland,nation,2021-07-28,3145017,3162866,4005421,4017775
S92000003,Scotland,nation,2021-07-27,3125690,3143023,4002903,4015353
S92000003,Scotland,nation,2021-07-26,3108928,3126251,4000658,4013134
S92000003,Scotland,nation,2021-07-25,3092102,3109214,3998627,4011129
S92000003,Scotland,nation,2021-07-24,3079492,3096540,3997105,4009631
S92000003,Scotland,nation,2021-07-23,3064441,3081840,3994883,4007617
S92000003,Scotland,nation,2021-07-22,3044803,3062852,3992327,4005160
S92000003,Scotland,nation,2021-07-21,3028271,3046496,3989927,4002931
S92000003,Scotland,nation,2021-07-20,3010505,3029155,3987074,4000247
S92000003,Scotland,nation,2021-07-19,2995086,3013350,3984433,3997711
S92000003,Scotland,nation,2021-07-18,2978746,2996464,3981950,3995175
S92000003,Scotland,nation,2021-07-17,2966054,2984103,3976022,3989319
S92000003,Scotland,nation,2021-07-16,2954776,2972379,3970026,3983321
S92000003,Scotland,nation,2021-07-15,2940202,2958327,3963502,3977127
S92000003,Scotland,nation,2021-07-14,2927130,2945608,3956549,3970262
S92000003,Scotland,nation,2021-07-13,2914904,2932256,3948446,3962503
S92000003,Scotland,nation,2021-07-12,2903557,2920599,3941571,3955950
S92000003,Scotland,nation,2021-07-11,2893271,2910327,3934408,3949359
S92000003,Scotland,nation,2021-07-10,2877326,2894322,3928409,3943365
S92000003,Scotland,nation,2021-07-09,2861110,2878371,3920145,3934486
S92000003,Scotland,nation,2021-07-08,2843938,2861049,3911189,3925464
S92000003,Scotland,nation,2021-07-07,2825886,2843079,3900864,3915185
S92000003,Scotland,nation,2021-07-06,2808902,2825569,3890176,3904082
S92000003,Scotland,nation,2021-07-05,2791071,2807555,3879458,3893579
S92000003,Scotland,nation,2021-07-04,2774136,2790480,3869223,3883128
S92000003,Scotland,nation,2021-07-03,2762156,2778607,3857584,3871846
S92000003,Scotland,nation,2021-07-02,2749373,2767026,3844371,3859926
S92000003,Scotland,nation,2021-07-01,2737347,2754259,3831770,3847049
S92000003,Scotland,nation,2021-06-30,2722725,2740788,3816251,3832459
S92000003,Scotland,nation,2021-06-29,2712237,2729732,3799467,3816014
S92000003,Scotland,nation,2021-06-28,2701195,2719013,3781887,3797543
S92000003,Scotland,nation,2021-06-27,2691775,2709386,3765379,3780883
S92000003,Scotland,nation,2021-06-26,2679357,2698176,3747510,3764935
S92000003,Scotland,nation,2021-06-25,2666827,2685176,3730101,3746107
S92000003,Scotland,nation,2021-06-24,2647397,2669441,3709801,3727614
S92000003,Scotland,nation,2021-06-23,2631533,2653752,3695303,3712170
S92000003,Scotland,nation,2021-06-22,2617450,2639158,3681620,3698074
S92000003,Scotland,nation,2021-06-21,2602753,2624425,3664571,3680721
S92000003,Scotland,nation,2021-06-20,2586970,2608621,3647437,3663261
S92000003,Scotland,nation,2021-06-19,2571637,2594153,3630589,3646490
S92000003,Scotland,nation,2021-06-18,2555308,2576919,3611266,3627489
S92000003,Scotland,nation,2021-06-17,2535803,2557645,3591638,3608324
S92000003,Scotland,nation,2021-06-16,2516066,2537725,3571726,3587788
S92000003,Scotland,nation,2021-06-15,2493358,2514945,3551739,3567980
S92000003,Scotland,nation,2021-06-14,2470181,2491795,3531461,3548441
S92000003,Scotland,nation,2021-06-13,2446834,2467143,3517668,3533666
S92000003,Scotland,nation,2021-06-12,2425825,2447378,3497287,3514843
S92000003,Scotland,nation,2021-06-11,2402700,2423763,3477378,3493750
S92000003,Scotland,nation,2021-06-10,2375246,2396561,3459063,3475740
S92000003,Scotland,nation,2021-06-09,2345181,2367713,3441217,3457848
S92000003,Scotland,nation,2021-06-08,2313695,2336446,3422431,3438446
S92000003,Scotland,nation,2021-06-07,2282203,2304294,3403866,3420106
S92000003,Scotland,nation,2021-06-06,2251259,2272736,3386321,3402385
S92000003,Scotland,nation,2021-06-05,2227493,2251429,3365779,3382625
S92000003,Scotland,nation,2021-06-04,2202547,2223701,3345842,3361775
S92000003,Scotland,nation,2021-06-03,2170570,2191767,3326005,3341691
S92000003,Scotland,nation,2021-06-02,2137618,2159767,3305812,3321804
S92000003,Scotland,nation,2021-06-01,2106177,2127785,3286261,3301961
S92000003,Scotland,nation,2021-05-31,2075231,2095598,3267290,3282797
S92000003,Scotland,nation,2021-05-30,2044253,2064426,3251138,3266647
S92000003,Scotland,nation,2021-05-29,2022728,2044989,3234311,3249961
S92000003,Scotland,nation,2021-05-28,1998409,2020906,3215770,3232354
S92000003,Scotland,nation,2021-05-27,1971006,1993715,3196051,3212464
S92000003,Scotland,nation,2021-05-26,1942285,1965637,3174807,3191186
S92000003,Scotland,nation,2021-05-25,1913809,1936508,3155733,3171860
S92000003,Scotland,nation,2021-05-24,1881214,1903505,3138366,3154633
S92000003,Scotland,nation,2021-05-23,1852179,1875212,3121945,3138194
S92000003,Scotland,nation,2021-05-22,1828930,1853756,3108819,3126214
S92000003,Scotland,nation,2021-05-21,1799956,1824493,3096341,3112666
S92000003,Scotland,nation,2021-05-20,1769040,1793173,3082251,3098893
S92000003,Scotland,nation,2021-05-19,1742072,1763058,3063648,3085183
S92000003,Scotland,nation,2021-05-18,1704388,1729331,3051383,3073265
S92000003,Scotland,nation,2021-05-17,1669469,1694603,3045152,3061396
S92000003,Scotland,nation,2021-05-16,1638536,1662530,3035790,3051987
S92000003,Scotland,nation,2021-05-15,1621031,1645661,3020335,3037654
S92000003,Scotland,nation,2021-05-14,1599519,1625068,3003339,3020291
S92000003,Scotland,nation,2021-05-13,1575765,1601914,2985557,3002438
S92000003,Scotland,nation,2021-05-12,1551339,1578286,2968169,2984942
S92000003,Scotland,nation,2021-05-11,1526889,1554227,2948604,2965217
S92000003,Scotland,nation,2021-05-10,1506613,1531114,2928963,2945077
S92000003,Scotland,nation,2021-05-09,1485296,1511826,2909156,2926132
S92000003,Scotland,nation,2021-05-08,1468296,1497299,2897975,2916120
S92000003,Scotland,nation,2021-05-07,1450798,1476796,2883384,2900282
S92000003,Scotland,nation,2021-05-06,1424208,1458011,2876633,2886865
S92000003,Scotland,nation,2021-05-05,1400296,1434066,2860635,2871185
S92000003,Scotland,nation,2021-05-04,1373882,1406293,2846834,2856878
S92000003,Scotland,nation,2021-05-03,1348050,1378915,2833761,2844096
S92000003,Scotland,nation,2021-05-02,1326599,1357135,2824955,2834953
S92000003,Scotland,nation,2021-05-01,1297664,1331441,2817752,2828560
S92000003,Scotland,nation,2021-04-30,1263862,1301149,2811343,2822220
S92000003,Scotland,nation,2021-04-29,1224861,1262913,2802152,2812644
S92000003,Scotland,nation,2021-04-28,1184629,1221413,2796810,2805059
S92000003,Scotland,nation,2021-04-27,1142947,1178918,2789978,2798374
S92000003,Scotland,nation,2021-04-26,1102690,1138171,2782162,2790694
S92000003,Scotland,nation,2021-04-25,1068704,1101236,2773770,2783296
S92000003,Scotland,nation,2021-04-24,1042386,1073682,2771159,2780705
S92000003,Scotland,nation,2021-04-23,993180,1024731,2764607,2776958
S92000003,Scotland,nation,2021-04-22,949228,985324,2758381,2771382
S92000003,Scotland,nation,2021-04-21,898231,936845,2755175,2768397
S92000003,Scotland,nation,2021-04-20,847655,884778,2752575,2766047
S92000003,Scotland,nation,2021-04-19,797267,832796,2750052,2763952
S92000003,Scotland,nation,2021-04-18,757115,787608,2747694,2761663
S92000003,Scotland,nation,2021-04-17,738420,776288,2744231,2758676
S92000003,Scotland,nation,2021-04-16,715714,746817,2733387,2747875
S92000003,Scotland,nation,2021-04-15,688761,722389,2722084,2737144
S92000003,Scotland,nation,2021-04-14,661975,696395,2708691,2724989
S92000003,Scotland,nation,2021-04-13,634422,664953,2694971,2710639
S92000003,Scotland,nation,2021-04-12,605126,638044,2682706,2698047
S92000003,Scotland,nation,2021-04-11,590174,616269,2668723,2683883
S92000003,Scotland,nation,2021-04-10,568875,607052,2657578,2674049
S92000003,Scotland,nation,2021-04-09,551699,574667,2643524,2659175
S92000003,Scotland,nation,2021-04-08,524812,552939,2625577,2640071
S92000003,Scotland,nation,2021-04-07,500376,526591,2608831,2624080
S92000003,Scotland,nation,2021-04-06,479239,500703,2593932,2609050
S92000003,Scotland,nation,2021-04-05,463780,481478,2577816,2592999
S92000003,Scotland,nation,2021-04-04,456374,473429,2565280,2579765
S92000003,Scotland,nation,2021-04-03,451057,469505,2553837,2568509
S92000003,Scotland,nation,2021-04-02,434941,456852,2535889,2552898
S92000003,Scotland,nation,2021-04-01,414540,440554,2515748,2533766
S92000003,Scotland,nation,2021-03-31,399062,417194,2493327,2509849
S92000003,Scotland,nation,2021-03-30,372104,387741,2465541,2481778
S92000003,Scotland,nation,2021-03-29,348635,363023,2437543,2453995
S92000003,Scotland,nation,2021-03-28,331969,345535,2410281,2426860
S92000003,Scotland,nation,2021-03-27,317217,338754,2386158,2404925
S92000003,Scotland,nation,2021-03-26,294714,309960,2358807,2376290
S92000003,Scotland,nation,2021-03-25,279814,294598,2322832,2342574
S92000003,Scotland,nation,2021-03-24,263236,277772,2285711,2306500
S92000003,Scotland,nation,2021-03-23,249252,262606,2249612,2269889
S92000003,Scotland,nation,2021-03-22,235671,246643,2214672,2234641
S92000003,Scotland,nation,2021-03-21,225096,235925,2182400,2201200
S92000003,Scotland,nation,2021-03-20,220188,233237,2144940,2170563
S92000003,Scotland,nation,2021-03-19,211272,219800,2110780,2128466
S92000003,Scotland,nation,2021-03-18,201435,211481,2066460,2086120
S92000003,Scotland,nation,2021-03-17,192100,201000,2023002,2043399
S92000003,Scotland,nation,2021-03-16,181879,190011,1981818,2000523
S92000003,Scotland,nation,2021-03-15,170892,177980,1943507,1962782
S92000003,Scotland,nation,2021-03-14,161945,170082,1908991,1930108
S92000003,Scotland,nation,2021-03-13,160038,168120,1888697,1909673
S92000003,Scotland,nation,2021-03-12,156250,162983,1867123,1885125
S92000003,Scotland,nation,2021-03-11,149409,155902,1844636,1863117
S92000003,Scotland,nation,2021-03-10,141433,147942,1825800,1843731
S92000003,Scotland,nation,2021-03-09,132760,138799,1809158,1827064
S92000003,Scotland,nation,2021-03-08,123686,129013,1789377,1808103
S92000003,Scotland,nation,2021-03-07,118732,124063,1774659,1792837
S92000003,Scotland,nation,2021-03-06,115930,122413,1759750,1781549
S92000003,Scotland,nation,2021-03-05,114081,119201,1743869,1763570
S92000003,Scotland,nation,2021-03-04,108197,113433,1717672,1736634
S92000003,Scotland,nation,2021-03-03,100058,105841,1688608,1709398
S92000003,Scotland,nation,2021-03-02,92550,97087,1661879,1682555
S92000003,Scotland,nation,2021-03-01,84445,88574,1634361,1654421
S92000003,Scotland,nation,2021-02-28,78865,82778,1611578,1630857
S92000003,Scotland,nation,2021-02-27,76512,80342,1593695,1612597
S92000003,Scotland,nation,2021-02-26,72178,75928,1570153,1589831
S92000003,Scotland,nation,2021-02-25,65340,68862,1542929,1564071
S92000003,Scotland,nation,2021-02-24,56661,62179,1515980,1536494
S92000003,Scotland,nation,2021-02-23,50121,55226,1488077,1508351
S92000003,Scotland,nation,2021-02-22,43203,47967,1465241,1485222
S92000003,Scotland,nation,2021-02-21,37342,41785,1445488,1466164
S92000003,Scotland,nation,2021-02-20,35479,39884,1431942,1452630
S92000003,Scotland,nation,2021-02-19,33473,37802,1412643,1433001
S92000003,Scotland,nation,2021-02-18,29015,33083,1386152,1406817
S92000003,Scotland,nation,2021-02-17,24169,28075,1354966,1376728
S92000003,Scotland,nation,2021-02-16,20409,24078,1320074,1343131
S92000003,Scotland,nation,2021-02-15,17137,20470,1288004,1311413
S92000003,Scotland,nation,2021-02-14,14501,17557,1255190,1281960
S92000003,Scotland,nation,2021-02-13,14281,17292,1223774,1252345
S92000003,Scotland,nation,2021-02-12,14009,16870,1173445,1197593
S92000003,Scotland,nation,2021-02-11,13566,16231,1113625,1138186
S92000003,Scotland,nation,2021-02-10,13195,15703,1048747,1075247
S92000003,Scotland,nation,2021-02-09,12866,15225,985569,1010957
S92000003,Scotland,nation,2021-02-08,12257,14427,928122,952779
S92000003,Scotland,nation,2021-02-07,10690,12837,866823,896220
S92000003,Scotland,nation,2021-02-06,10582,12706,839266,870379
S92000003,Scotland,nation,2021-02-05,10332,12405,786427,816449
S92000003,Scotland,nation,2021-02-04,9529,11454,742512,766787
S92000003,Scotland,nation,2021-02-03,9031,10734,694347,716816
S92000003,Scotland,nation,2021-02-02,8758,10367,649262,672586
S92000003,Scotland,nation,2021-02-01,8345,9877,610778,634495
S92000003,Scotland,nation,2021-01-31,7849,9228,575897,602429
S92000003,Scotland,nation,2021-01-30,7794,9174,566269,595316
S92000003,Scotland,nation,2021-01-29,7638,8953,543370,567572
S92000003,Scotland,nation,2021-01-28,7095,8335,515855,539791
S92000003,Scotland,nation,2021-01-27,6783,8025,491658,511516
S92000003,Scotland,nation,2021-01-26,6596,7769,462092,481312
S92000003,Scotland,nation,2021-01-25,6060,7103,437900,455648
S92000003,Scotland,nation,2021-01-24,5538,6510,415402,433226
S92000003,Scotland,nation,2021-01-23,5383,6327,404038,424684
S92000003,Scotland,nation,2021-01-22,5188,6090,380667,397400
S92000003,Scotland,nation,2021-01-21,4689,5521,358454,373356
S92000003,Scotland,nation,2021-01-20,4466,5234,334871,348979
S92000003,Scotland,nation,2021-01-19,4170,4847,309909,322372
S92000003,Scotland,nation,2021-01-18,3886,4531,284582,296256
S92000003,Scotland,nation,2021-01-17,3698,4244,264991,277534
S92000003,Scotland,nation,2021-01-16,3657,4162,260140,272814
S92000003,Scotland,nation,2021-01-15,3512,4025,241924,251468
S92000003,Scotland,nation,2021-01-14,3331,3813,224840,234267
S92000003,Scotland,nation,2021-01-13,3190,3610,208207,216514
S92000003,Scotland,nation,2021-01-12,2990,3349,191965,199076
S92000003,Scotland,nation,2021-01-11,2857,3166,175942,182549
S92000003,Scotland,nation,2021-01-10,2758,3018,163377,170459
S92000003,Scotland,nation,2021-01-09,,3007,,167596
S92000003,Scotland,nation,2021-01-08,,2772,,160984
S92000003,Scotland,nation,2021-01-07,,2369,,149393
S92000003,Scotland,nation,2021-01-06,,2033,,138399
S92000003,Scotland,nation,2021-01-05,,999,,128393
S92000003,Scotland,nation,2021-01-04,,64,,119725
S92000003,Scotland,nation,2021-01-03,,55,,118093
S92000003,Scotland,nation,2021-01-02,,54,,117737
S92000003,Scotland,nation,2021-01-01,,45,,117719
S92000003,Scotland,nation,2020-12-31,,44,,117667
S92000003,Scotland,nation,2020-12-30,,33,,113431
S92000003,Scotland,nation,2020-12-29,,9,,105683
S92000003,Scotland,nation,2020-12-28,,1,,98030
S92000003,Scotland,nation,2020-12-27,,,,96279
S92000003,Scotland,nation,2020-12-26,,,,95800
S92000003,Scotland,nation,2020-12-25,,,,95794
S92000003,Scotland,nation,2020-12-24,,,,95778
S92000003,Scotland,nation,2020-12-23,,,,92952
S92000003,Scotland,nation,2020-12-22,,,,82765
S92000003,Scotland,nation,2020-12-21,,,,70928
S92000003,Scotland,nation,2020-12-20,,,,61303
S92000003,Scotland,nation,2020-12-19,,,,58757
S92000003,Scotland,nation,2020-12-18,,,,55380
S92000003,Scotland,nation,2020-12-17,,,,46873
S92000003,Scotland,nation,2020-12-16,,,,39709
S92000003,Scotland,nation,2020-12-15,,,,32504
S92000003,Scotland,nation,2020-12-14,,,,25071
S92000003,Scotland,nation,2020-12-13,,,,19347
S92000003,Scotland,nation,2020-12-12,,,,18229
