date,country,vaccinated_once,vaccinated_fully
2021-06-22,Pakistan,9308890,3107671
2021-06-22,Panama,953974,490211
2021-06-22,Papua New Guinea,44327,0
2021-06-22,Paraguay,671003,138521
2021-06-22,Peru,4078444,2873257
2021-06-22,Philippines,7045380,2183489
2021-06-22,Poland,16302839,11643337
2021-06-22,Portugal,4986660,3107452
2021-06-22,Qatar,1629077,1279866
2021-06-22,Romania,4650160,4389865
2021-06-22,Russia,20345332,15637833
2021-06-22,Rwanda,350400,228169
2021-06-22,Saint Kitts and Nevis,22656,15350
2021-06-22,Saint Lucia,30123,21214
2021-06-22,Saint Vincent and the Grenadines,14526,0
2021-06-22,Samoa,43983,1195
2021-06-22,San Marino,21768,21580
2021-06-22,Sao Tome and Principe,12374,11270
2021-06-22,Saudi Arabia,0,0
2021-06-22,Senegal,477957,147491
2021-06-22,Serbia,2693998,2452243
2021-06-22,Seychelles,70660,67016
2021-06-22,Sierra Leone,82145,15170
2021-06-22,Singapore,2971570,2057436
2021-06-22,Slovakia,1970054,1408972
2021-06-22,Slovenia,821055,620849
2021-06-22,Solomon Islands,18042,3427
2021-06-22,Somalia,135107,43157
2021-06-22,South Africa,2229242,479768
2021-06-22,South Korea,15280959,4410089
2021-06-22,South Sudan,27338,2072
2021-06-22,Spain,23772029,15138439
2021-06-22,Sri Lanka,2482166,842183
2021-06-22,Sudan,520928,108764
2021-06-22,Suriname,145832,31396
2021-06-22,Sweden,4635047,2816053
2021-06-22,Switzerland,4171599,2870598
2021-06-22,Syria,102319,5957
2021-06-22,Taiwan,1652232,29704
2021-06-22,Tajikistan,116341,15734
2021-06-22,Tanzania,0,0
2021-06-22,Thailand,5844521,2303814
2021-06-22,Timor-Leste,166148,23118
2021-06-22,Togo,270784,76462
2021-06-22,Trinidad and Tobago,4777,45567
2021-06-22,Tunisia,1198398,438157
2021-06-22,Turkey,29462165,14617958
2021-06-22,USA,181345328,157607881
2021-06-22,Uganda,537440,4129
2021-06-22,Ukraine,1755137,394497
2021-06-22,United Arab Emirates,5081853,3836521
2021-06-22,United Kingdom,43448680,31740115
2021-06-22,Uruguay,2186962,1464621
2021-06-22,Uzbekistan,1623764,1002919
2021-06-22,Vanuatu,7462,0
2021-06-22,Venezuela,1079134,223858
2021-06-22,Vietnam,2435313,133843
2021-06-22,West Bank and Gaza,461162,231138
2021-06-22,Yemen,251385,0
2021-06-22,Zambia,142089,6215
2021-06-22,Zimbabwe,706156,440200
2021-06-23,Afghanistan,582128,183762
2021-06-23,Albania,532225,380649
2021-06-23,Algeria,75000,0
2021-06-23,Andorra,38667,24598
2021-06-23,Angola,866381,513793
2021-06-23,Antigua and Barbuda,35768,27041
2021-06-23,Argentina,14886910,3759874
2021-06-23,Armenia,52509,11784
2021-06-23,Australia,5756508,1242690
2021-06-23,Austria,4628119,2738616
2021-06-23,Azerbaijan,1997612,1082728
2021-06-23,Bahamas,54199,25047
2021-06-23,Bahrain,1048212,930614
2021-06-23,Bangladesh,5823245,4267188
2021-06-23,Barbados,93303,67756
2021-06-23,Belarus,701183,372099
2021-06-23,Belgium,6694488,3747403
2021-06-23,Belize,79993,26017
2021-06-23,Benin,21834,4790
2021-06-23,Bhutan,484751,0
2021-06-23,Bolivia,1684182,631864
2021-06-23,Bosnia and Herzegovina,257898,65354
2021-06-23,Botswana,153403,66085
2021-06-23,Brazil,67890907,24891336
2021-06-23,Brunei,57353,12524
2021-06-23,Bulgaria,927575,767723
2021-06-23,Burkina Faso,17775,0
2021-06-23,Burma,1840758,1527284
2021-06-23,Burundi,0,0
2021-06-23,Cabo Verde,60771,2835
2021-06-23,Cambodia,3619420,2759164
2021-06-23,Cameroon,78476,18769
2021-06-23,Canada,25437415,8367662
2021-06-23,Central African Republic,42644,0
2021-06-23,Chad,8981,0
2021-06-23,Chile,12350758,9990400
2021-06-23,China,622000000,0
2021-06-23,Colombia,10657628,5381189
2021-06-23,Comoros,43140,41220
2021-06-23,Congo (Brazzaville),102642,0
2021-06-23,Congo (Kinshasa),23197,0
2021-06-23,Costa Rica,1535967,795063
2021-06-23,Cote d'Ivoire,737314,0
2021-06-23,Croatia,1462287,962408
2021-06-23,Cuba,2467275,947660
2021-06-23,Cyprus,452062,316211
2021-06-23,Czechia,4921391,2804998
2021-06-23,Denmark,3131076,1715307
2021-06-23,Djibouti,12547,8810
2021-06-23,Dominica,20183,18009
2021-06-23,Dominican Republic,4746498,2655737
2021-06-23,Ecuador,3057705,1318171
2021-06-23,Egypt,3418331,720604
2021-06-23,El Salvador,1508453,1078069
2021-06-23,Equatorial Guinea,149185,110295
2021-06-23,Estonia,548275,408567
2021-06-23,Eswatini,36227,8078
2021-06-23,Ethiopia,1987301,0
2021-06-23,Fiji,256018,17990
2021-06-23,Finland,3093670,860964
2021-06-23,France,33259281,18130651
2021-06-23,Gabon,37888,11458
2021-06-23,Gambia,30688,10389
2021-06-23,Georgia,155320,87131
2021-06-23,Germany,44099128,28117003
2021-06-23,Ghana,852047,380829
2021-06-23,Greece,4604203,3321644
2021-06-23,Grenada,19024,10133
2021-06-23,Guatemala,727397,153173
2021-06-23,Guinea,382506,148636
2021-06-23,Guinea-Bissau,18706,0
2021-06-23,Guyana,227690,98635
2021-06-23,Haiti,0,0
2021-06-23,Honduras,533888,58000
2021-06-23,Hungary,5445544,4657776
2021-06-23,Iceland,250484,166490
2021-06-23,India,241720520,51649818
2021-06-23,Indonesia,24358856,12640041
2021-06-23,Iran,4013642,955000
2021-06-23,Iraq,548696,256667
2021-06-23,Ireland,2525690,1620185
2021-06-23,Israel,5538666,5173333
2021-06-23,Italy,32599530,16829326
2021-06-23,Jamaica,163209,31106
2021-06-23,Japan,28416848,13082941
2021-06-23,Jordan,2125824,1071454
2021-06-23,Kazakhstan,2857255,1753969
2021-06-23,Kenya,997420,203905
2021-06-23,Kiribati,0,0
2021-06-23,Kosovo,116057,17811
2021-06-23,Kuwait,822000,38000
2021-06-23,Kyrgyzstan,99900,73800
2021-06-23,Laos,798257,470370
2021-06-23,Latvia,608104,507161
2021-06-23,Lebanon,794834,380671
2021-06-23,Lesotho,36637,122
2021-06-23,Liberia,68134,687
2021-06-23,Libya,370066,0
2021-06-23,Liechtenstein,18720,12324
2021-06-23,Lithuania,1221413,947191
2021-06-23,Luxembourg,311277,37869
2021-06-23,Madagascar,188752,0
2021-06-23,Malawi,384671,41685
2021-06-23,Malaysia,4868432,1830009
2021-06-23,Maldives,315822,185671
2021-06-23,Mali,130574,45464
2021-06-23,Malta,353895,299151
2021-06-23,Mauritania,135460,6902
2021-06-23,Mauritius,380362,218501
2021-06-23,Mexico,29099499,18006199
2021-06-23,Moldova,410648,244889
2021-06-23,Monaco,18836,15129
2021-06-23,Mongolia,1931642,1713649
2021-06-23,Montenegro,148571,131068
2021-06-23,Morocco,9685199,8566567
2021-06-23,Mozambique,320129,74801
2021-06-23,Namibia,110597,21463
2021-06-23,Nepal,2500196,731653
2021-06-23,Netherlands,9101951,5224155
2021-06-23,New Zealand,652260,395477
2021-06-23,Nicaragua,167500,0
2021-06-23,Niger,172812,13395
2021-06-23,Nigeria,1978808,680345
2021-06-23,North Macedonia,286317,208592
2021-06-23,Norway,2339139,1528125
2021-06-23,Oman,666000,193000
2021-06-23,Pakistan,9308890,3107671
2021-06-23,Panama,953974,499244
2021-06-23,Papua New Guinea,44327,0
2021-06-23,Paraguay,696866,139308
2021-06-23,Peru,4119647,2960749
2021-06-23,Philippines,7045380,2183489
2021-06-23,Poland,16409509,11934134
2021-06-23,Portugal,5041832,3158900
2021-06-23,Qatar,1635054,1291012
2021-06-23,Romania,4661527,4410810
2021-06-23,Russia,20390788,15653349
2021-06-23,Rwanda,350400,228169
2021-06-23,Saint Kitts and Nevis,22656,15350
2021-06-23,Saint Lucia,30270,21293
2021-06-23,Saint Vincent and the Grenadines,14526,0
2021-06-23,Samoa,43983,1195
2021-06-23,San Marino,21768,21580
2021-06-23,Sao Tome and Principe,12374,11270
2021-06-23,Saudi Arabia,0,0
2021-06-23,Senegal,477957,147491
2021-06-23,Serbia,2693998,2452243
2021-06-23,Seychelles,70660,67016
2021-06-23,Sierra Leone,82145,15170
2021-06-23,Singapore,2971570,2057436
2021-06-23,Slovakia,1978410,1430168
2021-06-23,Slovenia,826032,636721
2021-06-23,Solomon Islands,18042,3427
2021-06-23,Somalia,135760,54639
2021-06-23,South Africa,2229242,479768
2021-06-23,South Korea,15326304,4532123
2021-06-23,South Sudan,27338,2072
2021-06-23,Spain,24079429,15602526
2021-06-23,Sri Lanka,2482166,842183
2021-06-23,Sudan,520928,108764
2021-06-23,Suriname,149697,32634
2021-06-23,Sweden,4635047,2816053
2021-06-23,Switzerland,4210523,2924717
2021-06-23,Syria,102319,5957
2021-06-23,Taiwan,1714268,31862
2021-06-23,Tajikistan,116341,15734
2021-06-23,Tanzania,0,0
2021-06-23,Thailand,6017424,2382896
2021-06-23,Timor-Leste,166148,23118
2021-06-23,Togo,270784,76462
2021-06-23,Trinidad and Tobago,4777,51568
2021-06-23,Tunisia,1215888,445967
2021-06-23,Turkey,30267732,14683436
2021-06-23,USA,181676884,158038478
2021-06-23,Uganda,537440,4129
2021-06-23,Ukraine,1794003,435556
2021-06-23,United Arab Emirates,5081853,3836521
2021-06-23,United Kingdom,43656327,31908103
2021-06-23,Uruguay,2195332,1499026
2021-06-23,Uzbekistan,1623764,1002919
2021-06-23,Vanuatu,7462,0
2021-06-23,Venezuela,1079134,223858
2021-06-23,Vietnam,2488655,137682
2021-06-23,West Bank and Gaza,467225,231138
2021-06-23,Yemen,251385,0
2021-06-23,Zambia,142089,6215
2021-06-23,Zimbabwe,715054,451773
2021-06-24,Afghanistan,582128,183762
2021-06-24,Albania,537018,385868
2021-06-24,Algeria,75000,0
2021-06-24,Andorra,38667,24598
2021-06-24,Angola,909119,523580
2021-06-24,Antigua and Barbuda,35768,27041
2021-06-24,Argentina,15128961,3792719
2021-06-24,Armenia,52509,11784
2021-06-24,Australia,5777713,1359919
2021-06-24,Austria,4661350,2817731
2021-06-24,Azerbaijan,2034554,1111796
2021-06-24,Bahamas,54199,25047
2021-06-24,Bahrain,1049228,944093
2021-06-24,Bangladesh,5823245,4272334
2021-06-24,Barbados,93940,68417
2021-06-24,Belarus,701183,372099
2021-06-24,Belgium,6820859,3808867
2021-06-24,Belize,79993,26017
2021-06-24,Benin,21834,4790
2021-06-24,Bhutan,484751,0
2021-06-24,Bolivia,1723159,641351
2021-06-24,Bosnia and Herzegovina,293737,136776
2021-06-24,Botswana,153403,66085
2021-06-24,Brazil,69113521,25208658
2021-06-24,Brunei,57353,12524
2021-06-24,Bulgaria,933338,776172
2021-06-24,Burkina Faso,17775,0
2021-06-24,Burma,1840758,1527284
2021-06-24,Burundi,0,0
2021-06-24,Cabo Verde,70333,3988
2021-06-24,Cambodia,3715751,2762777
2021-06-24,Cameroon,82228,20172
2021-06-24,Canada,25506073,8891527
2021-06-24,Central African Republic,42644,0
2021-06-24,Chad,8981,0
2021-06-24,Chile,12462829,10195295
2021-06-24,China,622000000,0
2021-06-24,Colombia,10799201,5566656
2021-06-24,Comoros,43140,41220
2021-06-24,Congo (Brazzaville),102642,0
2021-06-24,Congo (Kinshasa),23197,0
2021-06-24,Costa Rica,1535967,795063
2021-06-24,Cote d'Ivoire,738763,0
2021-06-24,Croatia,1462287,962408
2021-06-24,Cuba,2553263,953778
2021-06-24,Cyprus,453823,324112
2021-06-24,Czechia,4951221,2895000
2021-06-24,Denmark,3164859,1749806
2021-06-24,Djibouti,12547,8810
2021-06-24,Dominica,20183,18009
2021-06-24,Dominican Republic,4790322,2692223
2021-06-24,Ecuador,3113935,1346455
2021-06-24,Egypt,3418331,720604
2021-06-24,El Salvador,1508453,1078069
2021-06-24,Equatorial Guinea,149185,110295
2021-06-24,Estonia,548311,408726
2021-06-24,Eswatini,36227,8078
2021-06-24,Ethiopia,1987927,0
2021-06-24,Fiji,256018,17990
2021-06-24,Finland,3093670,860964
2021-06-24,France,33499496,18548213
2021-06-24,Gabon,37888,11458
2021-06-24,Gambia,30688,10389
2021-06-24,Georgia,156626,88754
2021-06-24,Germany,44633539,28664035
2021-06-24,Ghana,852047,380829
2021-06-24,Greece,4641844,3390060
2021-06-24,Grenada,19024,10133
2021-06-24,Guatemala,745182,155188
2021-06-24,Guinea,383117,149451
2021-06-24,Guinea-Bissau,18706,0
2021-06-24,Guyana,227690,98635
2021-06-24,Haiti,0,0
2021-06-24,Honduras,625910,58125
2021-06-24,Hungary,5454866,4728655
2021-06-24,Iceland,258120,174732
2021-06-24,India,247652194,52401833
2021-06-24,Indonesia,24929442,12769789
2021-06-24,Iran,4013642,955000
2021-06-24,Iraq,548696,256667
2021-06-24,Ireland,2541430,1670915
2021-06-24,Israel,5550579,5174735
2021-06-24,Italy,32894881,17151978
2021-06-24,Jamaica,163209,31106
2021-06-24,Japan,29103397,13764017
2021-06-24,Jordan,2179720,1161918
2021-06-24,Kazakhstan,2920407,1793400
2021-06-24,Kenya,998073,222078
2021-06-24,Kiribati,0,0
2021-06-24,Kosovo,116057,17811
2021-06-24,Kuwait,822000,38000
2021-06-24,Kyrgyzstan,99900,73800
2021-06-24,Laos,853782,494477
2021-06-24,Latvia,608156,507248
2021-06-24,Lebanon,809864,385884
2021-06-24,Lesotho,36637,122
2021-06-24,Liberia,74372,2270
2021-06-24,Libya,370066,0
2021-06-24,Liechtenstein,18931,12633
2021-06-24,Lithuania,1223025,955959
2021-06-24,Luxembourg,316521,37869
2021-06-24,Madagascar,196291,0
2021-06-24,Malawi,385047,42393
2021-06-24,Malaysia,5051354,1924829
2021-06-24,Maldives,315975,186571
2021-06-24,Mali,133317,46317
2021-06-24,Malta,355100,303939
2021-06-24,Mauritania,135460,6902
2021-06-24,Mauritius,486034,220914
2021-06-24,Mexico,29520484,18350137
2021-06-24,Moldova,417565,250270
2021-06-24,Monaco,19842,16767
2021-06-24,Mongolia,1931642,1713649
2021-06-24,Montenegro,149220,132521
2021-06-24,Morocco,9756702,8675529
2021-06-24,Mozambique,341707,96675
2021-06-24,Namibia,112773,22285
2021-06-24,Nepal,2500196,731653
2021-06-24,Netherlands,9101951,5224155
2021-06-24,New Zealand,663698,408474
2021-06-24,Nicaragua,167500,0
2021-06-24,Niger,224803,30784
2021-06-24,Nigeria,2099568,1005234
2021-06-24,North Macedonia,289305,212201
2021-06-24,Norway,2430786,1550120
2021-06-24,Oman,666000,193000
2021-06-24,Pakistan,9308890,3107671
2021-06-24,Panama,961168,507889
2021-06-24,Papua New Guinea,44327,0
2021-06-24,Paraguay,699873,148319
2021-06-24,Peru,4163898,3002724
2021-06-24,Philippines,7045380,2183489
2021-06-24,Poland,16447968,12052910
2021-06-24,Portugal,5102478,3208762
2021-06-24,Qatar,1647722,1308335
2021-06-24,Romania,4672751,4431338
2021-06-24,Russia,20682043,16288230
2021-06-24,Rwanda,350400,228169
2021-06-24,Saint Kitts and Nevis,22656,15350
2021-06-24,Saint Lucia,30270,21293
2021-06-24,Saint Vincent and the Grenadines,14526,0
2021-06-24,Samoa,43983,1195
2021-06-24,San Marino,21768,21580
2021-06-24,Sao Tome and Principe,12374,11270
2021-06-24,Saudi Arabia,0,0
2021-06-24,Senegal,477957,147491
2021-06-24,Serbia,2693998,2452243
2021-06-24,Seychelles,70671,67305
2021-06-24,Sierra Leone,82145,15170
2021-06-24,Singapore,2971570,2057436
2021-06-24,Slovakia,1985041,1460355
2021-06-24,Slovenia,831164,658466
2021-06-24,Solomon Islands,18042,3427
2021-06-24,Somalia,135760,54639
2021-06-24,South Africa,2550248,479768
2021-06-24,South Korea,15373166,4641709
2021-06-24,South Sudan,30849,2110
2021-06-24,Spain,24325902,15894800
2021-06-24,Sri Lanka,2500428,866792
2021-06-24,Sudan,520928,108764
2021-06-24,Suriname,151208,33238
2021-06-24,Sweden,4635047,2816053
2021-06-24,Switzerland,4246017,2980671
2021-06-24,Syria,102319,5957
2021-06-24,Taiwan,1801743,33482
2021-06-24,Tajikistan,116341,15734
2021-06-24,Tanzania,0,0
2021-06-24,Thailand,6206353,2451070
2021-06-24,Timor-Leste,166148,23118
2021-06-24,Togo,270784,76462
2021-06-24,Trinidad and Tobago,4777,57239
2021-06-24,Tunisia,1223985,461754
2021-06-24,Turkey,31090069,14741669
2021-06-24,USA,181996980,158445685
2021-06-24,Uganda,537440,4129
2021-06-24,Ukraine,1834969,490766
2021-06-24,United Arab Emirates,5081853,3836521
2021-06-24,United Kingdom,43877861,32085916
2021-06-24,Uruguay,2205169,1531465
2021-06-24,Uzbekistan,1623764,1002919
2021-06-24,Vanuatu,7462,0
2021-06-24,Venezuela,1079134,223858
2021-06-24,Vietnam,2777127,143121
2021-06-24,West Bank and Gaza,474341,231138
2021-06-24,Yemen,251385,0
2021-06-24,Zambia,142089,6913
2021-06-24,Zimbabwe,725580,467713
2021-06-25,Afghanistan,582128,183762
2021-06-25,Albania,537018,385868
2021-06-25,Algeria,75000,0
2021-06-25,Andorra,38667,24598
2021-06-25,Angola,909119,523580
2021-06-25,Antigua and Barbuda,35768,27041
2021-06-25,Argentina,15374817,3830991
2021-06-25,Armenia,52509,11784
2021-06-25,Australia,5871374,1386231
2021-06-25,Austria,4696690,2907624
2021-06-25,Azerbaijan,2070526,1148125
2021-06-25,Bahamas,54199,25047
2021-06-25,Bahrain,1050190,959527
2021-06-25,Bangladesh,5823245,4272334
2021-06-25,Barbados,94514,68960
2021-06-25,Belarus,701183,372099
2021-06-25,Belgium,6939006,3861283
2021-06-25,Belize,79993,26017
2021-06-25,Benin,21834,4790
2021-06-25,Bhutan,484751,0
2021-06-25,Bolivia,1766995,655568
2021-06-25,Bosnia and Herzegovina,302020,155471
2021-06-25,Botswana,157288,84280
2021-06-25,Brazil,70369603,25404254
2021-06-25,Brunei,57353,12524
2021-06-25,Bulgaria,938397,783393
2021-06-25,Burkina Faso,17775,0
2021-06-25,Burma,1840758,1527284
2021-06-25,Burundi,0,0
2021-06-25,Cabo Verde,70333,3988
2021-06-25,Cambodia,3803169,2813108
2021-06-25,Cameroon,82228,20172
2021-06-25,Canada,25562715,9356822
2021-06-25,Central African Republic,42644,0
2021-06-25,Chad,8981,0
2021-06-25,Chile,12551174,10368494
2021-06-25,China,622000000,0
2021-06-25,Colombia,10936234,5757498
2021-06-25,Comoros,43140,41220
2021-06-25,Congo (Brazzaville),102642,0
2021-06-25,Congo (Kinshasa),23197,0
2021-06-25,Costa Rica,1535967,795063
2021-06-25,Cote d'Ivoire,740391,0
2021-06-25,Croatia,1472708,1030204
2021-06-25,Cuba,2634418,959998
2021-06-25,Cyprus,453823,324112
2021-06-25,Czechia,4982274,2981132
2021-06-25,Denmark,3193945,1782575
2021-06-25,Djibouti,12547,8810
2021-06-25,Dominica,20302,19007
2021-06-25,Dominican Republic,4826862,2718646
2021-06-25,Ecuador,3167620,1362557
2021-06-25,Egypt,3418331,720604
2021-06-25,El Salvador,1585582,1089023
2021-06-25,Equatorial Guinea,149185,111343
2021-06-25,Estonia,550321,414770
2021-06-25,Eswatini,37028,9768
2021-06-25,Ethiopia,1988335,0
2021-06-25,Fiji,256018,17990
2021-06-25,Finland,3093670,860964
2021-06-25,France,33724798,19080221
2021-06-25,Gabon,37888,11458
2021-06-25,Gambia,30688,10389
2021-06-25,Georgia,157675,90870
2021-06-25,Germany,45057942,29204760
2021-06-25,Ghana,852047,380829
2021-06-25,Greece,4678423,3461165
2021-06-25,Grenada,19521,11973
2021-06-25,Guatemala,760474,157573
2021-06-25,Guinea,383117,149451
2021-06-25,Guinea-Bissau,18706,0
2021-06-25,Guyana,230486,104605
2021-06-25,Haiti,0,0
2021-06-25,Honduras,625910,58125
2021-06-25,Hungary,5454866,4728655
2021-06-25,Iceland,258852,177540
2021-06-25,India,253359907,53301621
2021-06-25,Indonesia,25482036,12912623
2021-06-25,Iran,4013642,955000
2021-06-25,Iraq,548696,256667
2021-06-25,Ireland,2550706,1701725
2021-06-25,Israel,5557573,5175588
2021-06-25,Italy,33179195,17490839
2021-06-25,Jamaica,172958,77025
2021-06-25,Japan,29780323,14448207
2021-06-25,Jordan,2215882,1163063
2021-06-25,Kazakhstan,2997072,1829643
2021-06-25,Kenya,998073,222078
2021-06-25,Kiribati,0,0
2021-06-25,Kosovo,116057,17811
2021-06-25,Kuwait,822000,38000
2021-06-25,Kyrgyzstan,99900,73800
2021-06-25,Laos,869006,513003
2021-06-25,Latvia,608962,509806
2021-06-25,Lebanon,846312,397414
2021-06-25,Lesotho,36637,122
2021-06-25,Liberia,74372,2270
2021-06-25,Libya,370066,0
2021-06-25,Liechtenstein,19191,12651
2021-06-25,Lithuania,1227253,981139
2021-06-25,Luxembourg,322549,37869
2021-06-25,Madagascar,196291,0
2021-06-25,Malawi,385114,42616
2021-06-25,Malaysia,5205629,1993129
2021-06-25,Maldives,316069,186777
2021-06-25,Mali,133317,46317
2021-06-25,Malta,355277,307591
2021-06-25,Mauritania,135460,6902
2021-06-25,Mauritius,486034,220914
2021-06-25,Mexico,29847977,18634875
2021-06-25,Moldova,424419,255879
2021-06-25,Monaco,19842,16767
2021-06-25,Mongolia,1948459,1723822
2021-06-25,Montenegro,149220,132521
2021-06-25,Morocco,9810963,8794393
2021-06-25,Mozambique,341707,96675
2021-06-25,Namibia,115947,23075
2021-06-25,Nepal,2500196,731653
2021-06-25,Netherlands,9101951,5224155
2021-06-25,New Zealand,673723,420194
2021-06-25,Nicaragua,167500,0
2021-06-25,Niger,224803,30784
2021-06-25,Nigeria,2099568,1005234
2021-06-25,North Macedonia,289305,212201
2021-06-25,Norway,2475770,1559652
2021-06-25,Oman,666000,193000
2021-06-25,Pakistan,9308890,3107671
2021-06-25,Panama,970196,515092
2021-06-25,Papua New Guinea,44327,0
2021-06-25,Paraguay,700656,164437
2021-06-25,Peru,4256538,3037530
2021-06-25,Philippines,7295715,2246897
2021-06-25,Poland,16447968,12052910
2021-06-25,Portugal,5165727,3256899
2021-06-25,Qatar,1658860,1330386
2021-06-25,Romania,4672751,4431338
2021-06-25,Russia,21096764,16506321
2021-06-25,Rwanda,350400,228169
2021-06-25,Saint Kitts and Nevis,22656,15350
2021-06-25,Saint Lucia,30462,21568
2021-06-25,Saint Vincent and the Grenadines,14526,0
2021-06-25,Samoa,43983,1195
2021-06-25,San Marino,21768,21580
2021-06-25,Sao Tome and Principe,12374,11270
2021-06-25,Saudi Arabia,0,0
2021-06-25,Senegal,477957,147491
2021-06-25,Serbia,2693998,2452243
2021-06-25,Seychelles,70671,67305
2021-06-25,Sierra Leone,82145,15170
2021-06-25,Singapore,2971570,2057436
2021-06-25,Slovakia,1994542,1488357
2021-06-25,Slovenia,831174,658525
2021-06-25,Solomon Islands,18042,3427
2021-06-25,Somalia,135760,54639
2021-06-25,South Africa,2661378,479768
2021-06-25,South Korea,15438412,4740272
2021-06-25,South Sudan,30849,2110
2021-06-25,Spain,24325902,15894800
2021-06-25,Sri Lanka,2500428,866792
2021-06-25,Sudan,520928,108764
2021-06-25,Suriname,153121,34185
2021-06-25,Sweden,4635047,2816053
2021-06-25,Switzerland,4282715,3034986
2021-06-25,Syria,102319,5957
2021-06-25,Taiwan,1869105,36369
2021-06-25,Tajikistan,116341,15734
2021-06-25,Tanzania,0,0
2021-06-25,Thailand,6435308,2546170
2021-06-25,Timor-Leste,166148,23118
2021-06-25,Togo,270784,76462
2021-06-25,Trinidad and Tobago,4777,63647
2021-06-25,Tunisia,1229644,476013
2021-06-25,Turkey,31838965,14795011
2021-06-25,USA,182349009,158884506
2021-06-25,Uganda,537440,4129
2021-06-25,Ukraine,1871509,551356
2021-06-25,United Arab Emirates,5081853,3836521
2021-06-25,United Kingdom,44080358,32260686
2021-06-25,Uruguay,2215410,1560383
2021-06-25,Uzbekistan,1623764,1002919
2021-06-25,Vanuatu,7462,0
2021-06-25,Venezuela,1223130,223858
2021-06-25,Vietnam,2937264,150316
2021-06-25,West Bank and Gaza,481392,231138
2021-06-25,Yemen,251385,0
2021-06-25,Zambia,142089,7610
2021-06-25,Zimbabwe,737481,484414
2021-06-26,Afghanistan,582128,183762
2021-06-26,Albania,537018,385868
2021-06-26,Algeria,75000,0
2021-06-26,Andorra,38667,24598
2021-06-26,Angola,909119,523580
2021-06-26,Antigua and Barbuda,35768,27041
2021-06-26,Argentina,15617249,3881982
2021-06-26,Armenia,52509,11784
2021-06-26,Australia,5876688,1449632
2021-06-26,Austria,4723512,2959001
2021-06-26,Azerbaijan,2112110,1181622
2021-06-26,Bahamas,58122,32945
2021-06-26,Bahrain,1050788,968525
2021-06-26,Bangladesh,5823245,4274400
2021-06-26,Barbados,94615,69089
2021-06-26,Belarus,701183,372099
2021-06-26,Belgium,7009995,3911606
2021-06-26,Belize,79993,26017
2021-06-26,Benin,21834,4790
2021-06-26,Bhutan,484751,0
2021-06-26,Bolivia,1778282,659378
2021-06-26,Bosnia and Herzegovina,302020,155471
2021-06-26,Botswana,157288,84280
2021-06-26,Brazil,71090361,25520772
2021-06-26,Brunei,63432,13039
2021-06-26,Bulgaria,939901,784995
2021-06-26,Burkina Faso,17775,0
2021-06-26,Burma,1840758,1527284
2021-06-26,Burundi,0,0
2021-06-26,Cabo Verde,70333,3988
2021-06-26,Cambodia,3886534,2843202
2021-06-26,Cameroon,82228,20172
2021-06-26,Canada,25607135,9756793
2021-06-26,Central African Republic,42644,0
2021-06-26,Chad,8981,0
2021-06-26,Chile,12572357,10410358
2021-06-26,China,622000000,0
2021-06-26,Colombia,11076086,5948340
2021-06-26,Comoros,43140,41220
2021-06-26,Congo (Brazzaville),102642,0
2021-06-26,Congo (Kinshasa),23197,0
2021-06-26,Costa Rica,1535967,795063
2021-06-26,Cote d'Ivoire,740391,0
2021-06-26,Croatia,1476642,1047984
2021-06-26,Cuba,2689157,961917
2021-06-26,Cyprus,453823,324112
2021-06-26,Czechia,4998139,3015947
2021-06-26,Denmark,3212973,1805145
2021-06-26,Djibouti,12547,8810
2021-06-26,Dominica,20302,19007
2021-06-26,Dominican Republic,4842540,2727265
2021-06-26,Ecuador,3205607,1379403
2021-06-26,Egypt,3418331,720604
2021-06-26,El Salvador,1585582,1089023
2021-06-26,Equatorial Guinea,149185,111343
2021-06-26,Estonia,551469,418438
2021-06-26,Eswatini,37231,10392
2021-06-26,Ethiopia,1988902,0
2021-06-26,Fiji,256018,17990
2021-06-26,Finland,3093670,860964
2021-06-26,France,33877066,19455576
2021-06-26,Gabon,37888,11458
2021-06-26,Gambia,30688,10389
2021-06-26,Georgia,158739,92790
2021-06-26,Germany,45209475,29478109
2021-06-26,Ghana,852047,380829
2021-06-26,Greece,4714281,3534001
2021-06-26,Grenada,19521,11973
2021-06-26,Guatemala,762497,157718
2021-06-26,Guinea,383117,149451
2021-06-26,Guinea-Bissau,18706,0
2021-06-26,Guyana,230486,104605
2021-06-26,Haiti,0,0
2021-06-26,Honduras,625910,58125
2021-06-26,Hungary,5454866,4728655
2021-06-26,Iceland,258852,177540
2021-06-26,India,260253182,54588202
2021-06-26,Indonesia,26032131,13018524
2021-06-26,Iran,4013642,955000
2021-06-26,Iraq,548696,256667
2021-06-26,Ireland,2559323,1732083
2021-06-26,Israel,5559797,5175754
2021-06-26,Italy,33447231,17782101
2021-06-26,Jamaica,172958,77025
2021-06-26,Japan,30457515,15028875
2021-06-26,Jordan,2271230,1169494
2021-06-26,Kazakhstan,3081548,1869481
2021-06-26,Kenya,1001711,277312
2021-06-26,Kiribati,0,0
2021-06-26,Kosovo,116057,17811
2021-06-26,Kuwait,822000,38000
2021-06-26,Kyrgyzstan,99900,73800
2021-06-26,Laos,884428,524103
2021-06-26,Latvia,610237,512379
2021-06-26,Lebanon,849525,397740
2021-06-26,Lesotho,36637,122
2021-06-26,Liberia,74372,2270
